pollster,sponsors,sponsor_candidate,state,start_date,end_date,sample_size,population,subpopulation,population_full,candidate_name,pct,party,url,mode,tracking,partisan,internal,hypothetical,election_date,stage,question_id
Quantus Insights,TrendingPolitics,NA,South Carolina,2025-10-01,2025-10-04,600,RV,R,RV-R,Lindsey Graham,58,REP,https://quantusinsights.org/f/south-carolina-gop-governor%E2%80%99s-race-wide-open-graham-in-control,IVR/Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,223066
Quantus Insights,TrendingPolitics,NA,South Carolina,2025-10-01,2025-10-04,600,RV,R,RV-R,Mark Lynch,15,REP,https://quantusinsights.org/f/south-carolina-gop-governor%E2%80%99s-race-wide-open-graham-in-control,IVR/Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,223066
Quantus Insights,TrendingPolitics,NA,South Carolina,2025-10-01,2025-10-04,600,RV,R,RV-R,Paul Edouard Dans,7,REP,https://quantusinsights.org/f/south-carolina-gop-governor%E2%80%99s-race-wide-open-graham-in-control,IVR/Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,223066
co/efficient,NA,Daniel Jay Cameron,Kentucky,2025-10-08,2025-10-10,911,LV,R,LV-R,Andy Barr,22,REP,https://fox56news.com/news/kentucky/cameron-campaign-releases-poll-showing-former-attorney-general-maintaining-senate-lead/,NA,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223138
co/efficient,NA,Daniel Jay Cameron,Kentucky,2025-10-08,2025-10-10,911,LV,R,LV-R,Daniel Jay Cameron,39,REP,https://fox56news.com/news/kentucky/cameron-campaign-releases-poll-showing-former-attorney-general-maintaining-senate-lead/,NA,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223138
co/efficient,NA,Daniel Jay Cameron,Kentucky,2025-10-08,2025-10-10,911,LV,R,LV-R,Nathaniel Ryan Morris,8,REP,https://fox56news.com/news/kentucky/cameron-campaign-releases-poll-showing-former-attorney-general-maintaining-senate-lead/,NA,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223138
UpONE Insights,NA,Andy Barr,Kentucky,2025-10-13,2025-10-14,600,LV,R,LV-R,Andy Barr,25,REP,https://x.com/_AustinHorn/status/1978479427509243986,Live Phone,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223224
UpONE Insights,NA,Andy Barr,Kentucky,2025-10-13,2025-10-14,600,LV,R,LV-R,Daniel Jay Cameron,42,REP,https://x.com/_AustinHorn/status/1978479427509243986,Live Phone,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223224
UpONE Insights,NA,Andy Barr,Kentucky,2025-10-13,2025-10-14,600,LV,R,LV-R,Nathaniel Ryan Morris,10,REP,https://x.com/_AustinHorn/status/1978479427509243986,Live Phone,FALSE,REP,TRUE,TRUE,2026-05-19,primary,223224
Rosetta Stone Communications,NA,NA,Michigan,2025-10-23,2025-10-25,287,LV,D,LV-D,Haley Stevens,26,DEM,https://drive.google.com/file/d/1IXMRqu8XUE5k6Ao5G74CabOQMWKDxqAg/view?usp=sharing,NA,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Rosetta Stone Communications,NA,NA,Michigan,2025-10-23,2025-10-25,287,LV,D,LV-D,Mallory Ann McMorrow,25,DEM,https://drive.google.com/file/d/1IXMRqu8XUE5k6Ao5G74CabOQMWKDxqAg/view?usp=sharing,NA,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Rosetta Stone Communications,NA,NA,Michigan,2025-10-23,2025-10-25,287,LV,D,LV-D,Abdul El-Sayed,20,DEM,https://drive.google.com/file/d/1IXMRqu8XUE5k6Ao5G74CabOQMWKDxqAg/view?usp=sharing,NA,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Mitchell Research & Communications,Michigan Information & Research Service,NA,Michigan,2025-11-18,2025-11-21,261,LV,D,LV-D,Haley Stevens,27,DEM,https://mirs-polls.s3.us-east-2.amazonaws.com/c7ba70f28c3812c553cbf07db509f469.pdf,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Mitchell Research & Communications,Michigan Information & Research Service,NA,Michigan,2025-11-18,2025-11-21,261,LV,D,LV-D,Abdul El-Sayed,16,DEM,https://mirs-polls.s3.us-east-2.amazonaws.com/c7ba70f28c3812c553cbf07db509f469.pdf,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Mitchell Research & Communications,Michigan Information & Research Service,NA,Michigan,2025-11-18,2025-11-21,261,LV,D,LV-D,Mallory Ann McMorrow,24,DEM,https://mirs-polls.s3.us-east-2.amazonaws.com/c7ba70f28c3812c553cbf07db509f469.pdf,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
NRSC,NA,NA,Maine,2025-10-22,2025-10-23,647,LV,D,LV-D,Graham Platner,46,DEM,https://x.com/PollTracker2024/status/1981748796221456736,Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,NA
NRSC,NA,NA,Maine,2025-10-23,2025-10-24,647,LV,D,LV-D,Janet T. Mills,25,DEM,https://x.com/PollTracker2024/status/1981748796221456736,Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,NA
NRSC,NA,NA,Maine,2025-10-24,2025-10-25,647,LV,D,LV-D,Jordan Wood,3,DEM,https://x.com/PollTracker2024/status/1981748796221456736,Live Phone/Text-to-Web,FALSE,REP,FALSE,TRUE,2026-06-09,primary,NA
Emerson College,Nexstar,NA,Michigan,2026-01-24,2026-01-25,1000,LV,D,LV-D,Haley Stevens,16.5,DEM,https://emersoncollegepolling.com/michigan-2026-poll-crowded-democratic-senate-primary-remains-wide-open/,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,Nexstar,NA,Michigan,2026-01-24,2026-01-25,1000,LV,D,LV-D,Mallory Ann McMorrow,22.4,DEM,https://emersoncollegepolling.com/michigan-2026-poll-crowded-democratic-senate-primary-remains-wide-open/,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,Nexstar,NA,Michigan,2026-01-24,2026-01-25,1000,LV,D,LV-D,Abdul El-Sayed,15.9,DEM,https://emersoncollegepolling.com/michigan-2026-poll-crowded-democratic-senate-primary-remains-wide-open/,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,Nexstar,NA,Michigan,2026-01-24,2026-01-25,1000,LV,D,LV-D,Rachel Howard,2.5,DEM,https://emersoncollegepolling.com/michigan-2026-poll-crowded-democratic-senate-primary-remains-wide-open/,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,Nexstar,NA,Michigan,2026-01-24,2026-01-25,1000,LV,D,LV-D,Travis Zollner,0.1,DEM,https://emersoncollegepolling.com/michigan-2026-poll-crowded-democratic-senate-primary-remains-wide-open/,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Upswing Research,Public First Action (super PAC),NA,Michigan,2026-02-26,2026-03-02,600,LV,D,LV-D,Haley Stevens,27,DEM,https://static1.squarespace.com/static/691cea7d5035d75f8dc1b1e1/t/69b30c5917fd295d04039a0a/1773341785521/MI+Dem+Senate+Primary+IP+Memo.pdf,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Upswing Research,Public First Action (super PAC),NA,Michigan,2026-02-26,2026-03-02,600,LV,D,LV-D,Mallory Ann McMorrow,25,DEM,https://static1.squarespace.com/static/691cea7d5035d75f8dc1b1e1/t/69b30c5917fd295d04039a0a/1773341785521/MI+Dem+Senate+Primary+IP+Memo.pdf,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Upswing Research,Public First Action (super PAC),NA,Michigan,2026-02-26,2026-03-02,600,LV,D,LV-D,Abdul El-Sayed,23,DEM,https://static1.squarespace.com/static/691cea7d5035d75f8dc1b1e1/t/69b30c5917fd295d04039a0a/1773341785521/MI+Dem+Senate+Primary+IP+Memo.pdf,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Global Strategy Group,NA,Mallory Ann McMorrow,Michigan,2026-03-19,2026-03-22,800,LV,D,LV-D,Mallory Ann McMorrow,30,DEM,https://www.politico.com/f/?id=0000019d-2303-d065-a7bf-6f1fae0b0000,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Global Strategy Group,NA,Mallory Ann McMorrow,Michigan,2026-03-19,2026-03-22,800,LV,D,LV-D,Abdul El-Sayed,25,DEM,https://www.politico.com/f/?id=0000019d-2303-d065-a7bf-6f1fae0b0000,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Global Strategy Group,NA,Mallory Ann McMorrow,Michigan,2026-03-19,2026-03-22,800,LV,D,LV-D,Haley Stevens,23,DEM,https://www.politico.com/f/?id=0000019d-2303-d065-a7bf-6f1fae0b0000,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Impact Research,NA,Haley Stevens,Michigan,2026-02-10,2026-02-16,800,LV,D,LV-D,Haley Stevens,28,DEM,https://x.com/NenoNicolosio/status/2036807794699944075,Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Impact Research,NA,Haley Stevens,Michigan,2026-02-10,2026-02-16,800,LV,D,LV-D,Mallory Ann McMorrow,25,DEM,https://x.com/NenoNicolosio/status/2036807794699944075,Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Impact Research,NA,Haley Stevens,Michigan,2026-02-10,2026-02-16,800,LV,D,LV-D,Abdul El-Sayed,26,DEM,https://x.com/NenoNicolosio/status/2036807794699944075,Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-08-04,primary,NA
Data for Progress,Zeteo | Drop Site News,NA,Michigan,2026-04-02,2026-04-08,515,LV,D,LV-D,Abdul El-Sayed,22,DEM,https://zeteo.com/p/exclusive-poll-michigans-dem-senate,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Data for Progress,Zeteo | Drop Site News,NA,Michigan,2026-04-02,2026-04-08,515,LV,D,LV-D,Mallory Ann McMorrow,22,DEM,https://zeteo.com/p/exclusive-poll-michigans-dem-senate,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Data for Progress,Zeteo | Drop Site News,NA,Michigan,2026-04-02,2026-04-08,515,LV,D,LV-D,Haley Stevens,23,DEM,https://zeteo.com/p/exclusive-poll-michigans-dem-senate,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,WOOD-TV | Nexstar,NA,Michigan,2026-04-11,2026-04-13,971,LV,D,LV-D,Haley Stevens,13.4,DEM,https://emersoncollegepolling.com/michigan-2026-poll-abdul-el-sayed-mallory-mcmorrow-tied-for-lead-in-democratic-senate-primary/,Probability Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,WOOD-TV | Nexstar,NA,Michigan,2026-04-11,2026-04-13,971,LV,D,LV-D,Mallory Ann McMorrow,23.6,DEM,https://emersoncollegepolling.com/michigan-2026-poll-abdul-el-sayed-mallory-mcmorrow-tied-for-lead-in-democratic-senate-primary/,Probability Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,WOOD-TV | Nexstar,NA,Michigan,2026-04-11,2026-04-13,971,LV,D,LV-D,Abdul El-Sayed,24,DEM,https://emersoncollegepolling.com/michigan-2026-poll-abdul-el-sayed-mallory-mcmorrow-tied-for-lead-in-democratic-senate-primary/,Probability Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,WOOD-TV | Nexstar,NA,Michigan,2026-04-11,2026-04-13,971,LV,D,LV-D,Rachel Howard,0.4,DEM,https://emersoncollegepolling.com/michigan-2026-poll-abdul-el-sayed-mallory-mcmorrow-tied-for-lead-in-democratic-senate-primary/,Probability Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Emerson College,WOOD-TV | Nexstar,NA,Michigan,2026-04-11,2026-04-13,971,LV,D,LV-D,Travis Zollner,2.8,DEM,https://emersoncollegepolling.com/michigan-2026-poll-abdul-el-sayed-mallory-mcmorrow-tied-for-lead-in-democratic-senate-primary/,Probability Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Glengariff Group,Detroit Regional Chamber,NA,Michigan,2026-04-17,2026-04-19,500,LV,D,LV-D,Haley Stevens,24.9,DEM,https://www.detroitchamber.com/new-polling-gives-insight-on-the-august-primary-races/,Live Phone,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Glengariff Group,Detroit Regional Chamber,NA,Michigan,2026-04-17,2026-04-19,500,LV,D,LV-D,Abdul El-Sayed,22.9,DEM,https://www.detroitchamber.com/new-polling-gives-insight-on-the-august-primary-races/,Live Phone,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
Glengariff Group,Detroit Regional Chamber,NA,Michigan,2026-04-17,2026-04-19,500,LV,D,LV-D,Mallory Ann McMorrow,16,DEM,https://www.detroitchamber.com/new-polling-gives-insight-on-the-august-primary-races/,Live Phone,FALSE,NA,FALSE,TRUE,2026-08-04,primary,NA
