issue,pollster,start_date,end_date,sample_size,population,approve,disapprove,net,url,sponsor,mode,tracking,wording_notes,partisan,other_notes
immigration,AtlasIntel,04/10/2025,04/14/2025,2347,A,46,52,-6,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
economy,AtlasIntel,04/10/2025,04/14/2025,2347,A,42,56,-14,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
immigration,AtlasIntel,03/07/2025,03/12/2025,2550,A,52,47,5,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
economy,AtlasIntel,03/07/2025,03/12/2025,2550,A,48,48,0,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
immigration,AtlasIntel,01/21/2025,01/23/2025,1882,A,51,49,2,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
economy,AtlasIntel,01/21/2025,01/23/2025,1882,A,50,48,2,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,05/02/2025,05/04/2025,2263,RV,42,49,-7,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
corruption,Ipsos,03/31/2025,04/02/2025,1486,A,37,47,-10,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-04/Reuters%20Ipsos%20Signalgate%20Tariffs%20Survey%20Topline%20April%202%202025%20.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
russia,Ipsos,03/31/2025,04/02/2025,1486,A,31,48,-17,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-04/Reuters%20Ipsos%20Signalgate%20Tariffs%20Survey%20Topline%20April%202%202025%20.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
ukraine,Ipsos,03/31/2025,04/02/2025,1486,A,35,46,-11,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-04/Reuters%20Ipsos%20Signalgate%20Tariffs%20Survey%20Topline%20April%202%202025%20.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
national_security,YouGov,03/30/2025,04/01/2025,1626,A,48,45,3,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Uo7FRzc.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
healthcare,YouGov,03/30/2025,04/01/2025,1626,A,40,48,-8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Uo7FRzc.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
crime,YouGov,03/30/2025,04/01/2025,1626,A,48,41,7,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Uo7FRzc.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
economy,American Research Group,04/17/2025,04/20/2025,1100,A,39,57,-18,https://americanresearchgroup.com/economy/,NA,Live Phone,FALSE,NA,NA,NA
economy,Ipsos,04/16/2025,04/21/2025,4306,A,37,51,-14,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-04/Reuters%20Ipsos%20Large%20Sample%20Poll%20April%202025%20Topline.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
immigration,Ipsos,04/16/2025,04/21/2025,4306,A,45,46,-1,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-04/Reuters%20Ipsos%20Large%20Sample%20Poll%20April%202025%20Topline.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
economy,YouGov,06/27/2025,06/30/2025,1648,A,43,51,-8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_B1ETIg8.pdf#page38,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,04/19/2025,04/22/2025,1625,A,46,52,-6,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
foreign_policy,YouGov,04/19/2025,04/22/2025,1625,A,42,54,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,04/19/2025,04/22/2025,1625,A,39,58,-19,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
economy,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,38,56,-18,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
foreign_policy,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,40,54,-14,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
immigration,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,47,48,-1,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
inflation,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,33,59,-26,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
economy,OH Predictive Insights,04/15/2025,04/18/2025,2527,RV,43,54,-11,https://bloximages.newyork1.vip.townnews.com/thecentersquare.com/content/tncms/assets/v3/editorial/4/1f/41f50a5a-e1f1-42f9-a450-525eec838a6d/680a44685a7c8.pdf.pdf,Center Square,Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
economy,The New York Times/Siena College,04/21/2025,04/24/2025,913,RV,43,55,-12,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,NA,IVR/Live Phone,FALSE,NA,NA,NA
immigration,The New York Times/Siena College,04/21/2025,04/24/2025,913,RV,47,51,-4,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,NA,IVR/Live Phone,FALSE,NA,NA,NA
trade_tariffs,YouGov,05/02/2025,05/05/2025,1850,A,36,53,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
ukraine,The New York Times/Siena College,04/21/2025,04/24/2025,913,RV,35,56,-21,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,NA,IVR/Live Phone,FALSE,NA,NA,NA
economy,YouGov,04/23/2025,04/25/2025,2365,A,42,58,-16,https://www.cbsnews.com/news/cbs-news-poll-trump-100-days-tariffs/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,04/23/2025,04/25/2025,2365,A,49,51,-2,https://www.cbsnews.com/news/cbs-news-poll-trump-100-days-tariffs/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,04/23/2025,04/25/2025,2365,A,38,62,-24,https://www.cbsnews.com/news/cbs-news-poll-trump-100-days-tariffs/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
economy,SSRS,04/17/2025,04/24/2025,1476,RV,39,61,-22,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
immigration,SSRS,04/17/2025,04/24/2025,1476,RV,45,54,-9,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
foreign_policy,SSRS,04/17/2025,04/24/2025,1476,RV,39,60,-21,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
inflation,SSRS,04/17/2025,04/24/2025,1476,RV,35,64,-29,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
trade_tariffs,YouGov,04/25/2025,04/28/2025,1785,A,37,55,-18,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
economy,Ipsos,04/18/2025,04/22/2025,2464,A,39,61,-22,https://docs.google.com/spreadsheets/d/1behUPOujHZSkw37RTdnt_2pCJESMDrglY_uYUeoWdvg/edit?gid=0#gid=0,The Washington Post | ABC News,Probability Panel,FALSE,NA,NA,NA
immigration,Ipsos,04/18/2025,04/22/2025,2464,A,46,53,-7,https://docs.google.com/spreadsheets/d/1behUPOujHZSkw37RTdnt_2pCJESMDrglY_uYUeoWdvg/edit?gid=0#gid=0,The Washington Post | ABC News,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Emerson College,04/25/2025,04/28/2025,1000,RV,34,51,-17,https://emersoncollegepolling.com/trump-100-days/,NA,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,NA,NA
inflation,Clarity Campaign Labs,04/09/2025,04/14/2025,1008,RV,36,58,-22,https://45840940.fs1.hubspotusercontent-na1.net/hubfs/45840940/Clarity%20Omnibus%20Overview_April%202025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Clarity Campaign Labs,04/09/2025,04/14/2025,1008,RV,43,51,-8,https://45840940.fs1.hubspotusercontent-na1.net/hubfs/45840940/Clarity%20Omnibus%20Overview_April%202025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Clarity Campaign Labs,04/09/2025,04/14/2025,1008,RV,48,45,3,https://45840940.fs1.hubspotusercontent-na1.net/hubfs/45840940/Clarity%20Omnibus%20Overview_April%202025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
healthcare,Clarity Campaign Labs,04/09/2025,04/14/2025,1008,RV,42,47,-5,https://45840940.fs1.hubspotusercontent-na1.net/hubfs/45840940/Clarity%20Omnibus%20Overview_April%202025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
inflation,SurveyMonkey,04/11/2025,04/20/2025,19682,A,40,60,-20,https://www.nbcnews.com/politics/trump-administration/poll-americans-vent-disappointment-trump-ahead-100-day-mark-especially-rcna202656,NBC News,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,38,53,-15,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Marist College,04/21/2025,04/23/2025,1439,A,39,55,-16,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
foreign_policy,Marist College,04/21/2025,04/23/2025,1439,A,39,53,-14,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
immigration,Marist College,04/21/2025,04/23/2025,1439,A,44,52,-8,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
trade_tariffs,The New York Times/Siena College,04/21/2025,04/24/2025,913,RV,42,53,-11,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,NA,IVR/Live Phone,FALSE,NA,NA,NA
economy,YouGov,07/04/2025,07/07/2025,1528,A,40,51,-11,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_haeOEK5.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,04/25/2025,04/28/2025,1785,A,46,47,-1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
climate_change,YouGov,04/25/2025,04/28/2025,1785,A,35,47,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
abortion,YouGov,04/25/2025,04/28/2025,1785,A,35,47,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
civil_rights,YouGov,04/25/2025,04/28/2025,1785,A,37,47,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,04/25/2025,04/28/2025,1785,A,36,57,-21,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,Marist College,04/21/2025,04/23/2025,1439,A,34,58,-24,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
economy,YouGov,04/25/2025,04/28/2025,1597,A,36,56,-20,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,04/25/2025,04/28/2025,1597,A,48,46,2,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
ukraine,YouGov,04/25/2025,04/28/2025,1597,A,35,49,-14,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
economy,Emerson College,04/25/2025,04/28/2025,1000,RV,37,49,-12,https://emersoncollegepolling.com/trump-100-days/,NA,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,NA,NA
trade_tariffs,Ipsos,04/18/2025,04/22/2025,2464,A,34,64,-30,https://docs.google.com/spreadsheets/d/1behUPOujHZSkw37RTdnt_2pCJESMDrglY_uYUeoWdvg/edit?gid=0#gid=0,The Washington Post | ABC News,Probability Panel,FALSE,NA,NA,NA
immigration,Emerson College,04/25/2025,04/28/2025,1000,RV,45,44,1,https://emersoncollegepolling.com/trump-100-days/,NA,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,NA,NA
foreign_policy,Emerson College,04/25/2025,04/28/2025,1000,RV,43,46,-3,https://emersoncollegepolling.com/trump-100-days/,NA,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,NA,NA
ukraine,Emerson College,04/25/2025,04/28/2025,1000,RV,27,52,-25,https://emersoncollegepolling.com/trump-100-days/,NA,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,NA,NA
economy,Ipsos,04/25/2025,04/27/2025,1029,A,36,56,-20,https://www.reuters.com/world/us/trumps-approval-steady-concerns-over-economy-immigration-rise-reutersipsos-poll-2025-04-29/,Reuters,Probability Panel,FALSE,NA,NA,NA
immigration,Ipsos,04/25/2025,04/27/2025,1029,A,45,48,-3,https://www.reuters.com/world/us/trumps-approval-steady-concerns-over-economy-immigration-rise-reutersipsos-poll-2025-04-29/,Reuters,Probability Panel,FALSE,NA,NA,NA
economy,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,40,56,-16,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,46,49,-3,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
inflation,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,32,61,-29,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,SSRS,04/17/2025,04/24/2025,1476,RV,35,65,-30,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
healthcare,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,41,49,-8,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
foreign_policy,Global Strategy Group/GBAO (Navigator Research),04/24/2025,04/28/2025,1000,RV,41,49,-8,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-04.30.2025.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,SurveyMonkey,04/11/2025,04/20/2025,19682,A,39,61,-22,https://www.nbcnews.com/politics/trump-administration/poll-americans-vent-disappointment-trump-ahead-100-day-mark-especially-rcna202656,NBC News,Online Opt-In Panel,FALSE,NA,NA,NA
economy,YouGov,07/11/2025,07/14/2025,1680,A,40,53,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fFL8Pon.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,05/02/2025,05/05/2025,1850,A,45,47,-2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
education,YouGov,05/02/2025,05/05/2025,1850,A,43,47,-4,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
healthcare,YouGov,05/02/2025,05/05/2025,1850,A,36,48,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
civil_rights,YouGov,05/02/2025,05/05/2025,1850,A,38,48,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
civil_liberties,YouGov,05/02/2025,05/05/2025,1850,A,38,47,-9,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
crime,YouGov,05/02/2025,05/05/2025,1850,A,45,42,3,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,05/02/2025,05/05/2025,1850,A,35,56,-21,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,Echelon Insights,04/10/2025,04/14/2025,1014,LV,40,55,-15,https://echeloninsights.com/in-the-news/april-2025-verified-voter-omnibus-2-2-2-2/,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Morning Consult,05/09/2025,05/11/2025,2221,RV,51,44,7,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Echelon Insights,05/08/2025,05/12/2025,1000,LV,44,54,-10,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2025-Voter-Omnibus-Topline-External.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Echelon Insights,05/08/2025,05/12/2025,1000,LV,53,45,8,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2025-Voter-Omnibus-Topline-External.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
foreign_policy,Echelon Insights,05/08/2025,05/12/2025,1000,LV,47,50,-3,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2025-Voter-Omnibus-Topline-External.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,SSRS,03/06/2025,03/09/2025,1206,A,39,61,-22,https://s3.documentcloud.org/documents/25558091/cnn-poll-trumps-performance-and-economy.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,RMG Research,02/18/2025,02/19/2025,1000,RV,44,47,-3,https://napolitannews.org/posts/voters-are-divided-on-how-trumps-tariff-plan-will-impact-economy,Napolitan News Service,Online Opt-In Panel,TRUE,NA,NA,NA
trade_tariffs,Ipsos,02/13/2025,02/18/2025,4125,A,37,49,-12,https://www.reuters.com/world/us/trumps-approval-rating-slips-americans-worry-about-economy-2025-02-19/,Reuters,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,02/07/2025,02/09/2025,22305,RV,47,43,4,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Data For Progress,01/31/2025,02/02/2025,1205,LV,42,46,-4,https://www.dataforprogress.org/memos/2025/4/24/approaching-100-days-in-office-voters-increasingly-disapprove-of-trumps-handling-of-the-economy,NA,NA,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,01/31/2025,02/03/2025,2303,RV,48,40,8,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Data For Progress,04/18/2025,04/20/2025,1204,LV,40,54,-14,https://www.dataforprogress.org/memos/2025/4/24/approaching-100-days-in-office-voters-increasingly-disapprove-of-trumps-handling-of-the-economy,NA,NA,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,01/24/2025,01/26/2025,2302,RV,50,37,13,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Ipsos,01/20/2025,01/21/2025,1077,A,38,40,-2,https://www.ipsos.com/en-us/reuters-ipsos-trump-inauguration-survey,Reuters,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Data For Progress,02/28/2025,03/01/2025,1191,LV,41,47,-6,https://www.dataforprogress.org/memos/2025/4/24/approaching-100-days-in-office-voters-increasingly-disapprove-of-trumps-handling-of-the-economy,NA,NA,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,02/28/2025,03/02/2025,2229,RV,48,42,6,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,02/21/2025,02/24/2025,2225,RV,48,42,6,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Ipsos,03/03/2025,03/04/2025,1174,A,36,51,-15,https://www.ipsos.com/en-us/three-five-americans-say-cost-living-going-wrong-direction,NA,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,03/07/2025,03/09/2025,2219,RV,46,46,0,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Ipsos,03/11/2025,03/12/2025,1422,A,34,51,-17,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-03/Reuters%20Ipsos%20Tariffs%20Survey%20Topline%2003%2013%202025.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Echelon Insights,03/10/2025,03/13/2025,1007,LV,41,51,-10,https://echelonin.wpenginepowered.com/wp-content/uploads/March-2025-Voter-Omnibus-Topline-External.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,03/14/2025,03/16/2025,2210,RV,46,46,0,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,RMG Research,03/17/2025,03/18/2025,1000,RV,43,49,-6,https://napolitannews.org/posts/43-percent-approve-of-the-way-president-trump-is-handling-tariffs,Napolitan News Service,Online Opt-In Panel,TRUE,NA,NA,NA
